Date,Time,CO2_room,Relative_humidity_room,Lighting_room,Meteo_Rain,Meteo_Sun_dusk,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_light_in_south_facade,Meteo_Sun_light_in_north_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Day_of_the_week,Occupancy 1,Occupancy 2,Occupancy 3,Indoor_temperature_room,Humidity,Outside temp,Satisfaction,DateTime,hour,day,month,day_of_week,is_daytime,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,temp_lag_1,humidity_lag_1,temp_lag_3,humidity_lag_3,temp_lag_6,humidity_lag_6,temp_lag_12,humidity_lag_12,temp_lag_24,humidity_lag_24,temp_rolling_mean_4,humidity_rolling_mean_4,temp_rolling_std_4,humidity_rolling_std_4,temp_rolling_mean_12,humidity_rolling_mean_12,temp_rolling_std_12,humidity_rolling_std_12,temp_rolling_mean_24,humidity_rolling_mean_24,temp_rolling_std_24,humidity_rolling_std_24,temp_rolling_mean_48,humidity_rolling_mean_48,temp_rolling_std_48,humidity_rolling_std_48,temp_rate_of_change_1h,humidity_rate_of_change_1h,temp_ewm_1h,humidity_ewm_1h,temp_diff_in_out,temp_humid_interaction,out_temp_humid_interaction,indoor_vapor_pressure,outdoor_vapor_pressure,vapor_pressure_deficit,heat_index,Indoor_temperature_room_smoothed,Humidity_smoothed,CO2_room_smoothed,Outside_temp_smoothed
13/03/2012,14:15,213.312,42.1787,83.6107,0.0,619.755,2.82667,0,86682.3,9182.21,81720.7,648.427,44.36,2.0,1,0,0,20.3267,42.1787,18.96,97.93794211,2012-03-13 14:15:00,14,13,3,1,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.1407,42.0427,19.7307,41.9947,19.0414,42.0686,17.8275,42.415,17.8275,42.415,20.04185,42.085350000000005,0.2536327200237811,0.08235425510157147,19.196272727272728,42.129554545454546,0.8369456972718226,0.1281900102475724,19.196272727272728,42.129554545454546,0.8369456972718226,0.1281900102475724,19.196272727272728,42.129554545454546,0.8369456972718226,0.1281900102475724,0.7899999999999991,0.1839999999999975,20.035185889500518,42.1064049365873,1.366699999999998,8.5735378129,8.410656,10.058277055899683,9.7171794442449,-0.34109761165478325,234.40834388470572,20.29917619047621,42.32218571428575,214.30242857142878,18.960000000000015
13/03/2012,14:30,213.739,42.7067,59.952,0.0,619.712,2.49467,0,88648.4,9347.07,75380.1,615.68,44.7947,2.0,1,0,0,20.4713,42.7067,19.09,97.95455131,2012-03-13 14:30:00,14,13,3,1,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.3267,42.1787,19.9693,42.1253,19.2773,42.0347,17.8275,42.415,17.8275,42.415,20.227,42.26335,0.2186927525090691,0.3008150428419411,19.302525,42.17765,0.8787905429674865,0.20663221389265898,19.302525,42.17765,0.8787905429674865,0.20663221389265898,19.302525,42.17765,0.8787905429674865,0.20663221389265898,0.7406000000000006,0.7119999999999962,20.210012092290413,42.34704678688141,1.3812999999999995,8.7426166771,8.55130823,10.275577709043535,9.892362338153983,-0.3832153708895518,236.26017145296316,20.561004761904783,42.12301904761908,216.39580952380976,19.114761904761924
13/03/2012,14:45,222.528,41.5147,52.824,0.0,619.328,2.466,0,91406.3,9712.64,68515.2,582.869,43.984,2.0,1,0,0,20.9093,41.5147,19.28,97.05184851,2012-03-13 14:45:00,14,13,3,1,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.4713,42.7067,20.1407,42.0427,19.5367,41.9947,17.8275,42.415,17.8275,42.415,20.462,42.1107,0.32746682274696337,0.48978907024691165,19.559341666666665,42.102624999999996,0.8586231340278919,0.26718877604692703,19.426123076923076,42.12665384615385,0.9521087386724323,0.27008646644912476,19.426123076923076,42.12665384615385,0.9521087386724323,0.27008646644912476,0.9400000000000013,-0.6106000000000051,20.490093060556877,42.01367266238556,1.6293000000000006,8.6804331671,8.480115200000002,10.262151552322399,9.829090040135151,-0.43306151218724764,226.46439727839208,20.936614285714306,41.67863333333337,218.714523809524,19.26047619047621
13/03/2012,15:00,219.68,40.956,45.6747,0.0,619.243,2.432,0,90472.4,9963.52,60604.4,544.533,44.5467,2.0,1,0,0,21.4253,40.956,19.42,95.70751991,2012-03-13 15:00:00,15,13,3,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.9093,41.5147,20.3267,42.1787,19.7307,41.9947,18.1207,42.2453,17.8275,42.415,20.78315,41.839025,0.49459325713154106,0.7644516264399374,19.834725000000002,41.99518333333334,0.8848034934636368,0.42008185962723915,19.56892142857143,42.043035714285715,1.0593670753212623,0.4064766936400248,19.56892142857143,42.043035714285715,1.0593670753212623,0.4064766936400248,1.284600000000001,-1.0867000000000004,20.86446921307662,41.59027180288702,2.0052999999999983,8.774945868000001,8.65096914,10.450061285239736,10.042008291137691,-0.40805299410204476,219.7303858724244,21.37797619047621,41.14769523809528,220.27266666666685,19.418571428571447
13/03/2012,15:15,219.285,40.6347,40.16,0.0,619.157,1.732,0,88391.7,9655.3,52794.7,503.744,44.7813,2.0,1,0,0,21.8467,40.6347,19.55,94.24837411,2012-03-13 15:15:00,15,13,3,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.4253,40.956,20.4713,42.7067,19.9693,42.1253,18.4367,42.2267,17.8275,42.415,21.163149999999998,41.453025,0.5997386847619381,0.911444726336525,20.118891666666666,41.86251666666667,0.9408028780668077,0.5662689737272051,19.720773333333334,41.94914666666667,1.1781266003197415,0.5344613521597044,19.720773333333334,41.94914666666667,1.1781266003197415,0.5344613521597044,1.5199999999999996,-1.543999999999997,21.257546346812035,41.2078632789863,2.2966999999999977,8.8773410049,8.75474415,10.638977438388775,10.176867341145607,-0.4621100972431673,215.03340245569885,21.807542857142877,40.77352857142861,219.792523809524,19.57000000000002
13/03/2012,15:30,217.589,40.8413,32.248,0.0,618.944,1.89133,0,89134.4,8651.78,44743.3,460.523,45.6773,2.0,1,0,0,22.1573,40.8413,19.72,93.05638171,2012-03-13 15:30:00,15,13,3,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.8467,40.6347,20.9093,41.5147,20.1407,42.0427,18.7513,42.0987,17.8275,42.415,21.58465,40.986675,0.5410139462157808,0.37628519658187454,20.402725,41.757733333333334,1.0024640479837672,0.631204649616091,19.87305625,41.87990625,1.2909266134415485,0.585929551474975,19.87305625,41.87990625,1.2909266134415485,0.585929551474975,1.686,-1.865400000000001,21.61754936889645,41.061196591107155,2.4373000000000005,9.049329364899998,9.00756356,10.897726721271804,10.490730148890492,-0.4069965723813116,213.899907389816,22.16095714285716,40.770038095238135,217.09947619047642,19.698095238095256
13/03/2012,15:45,215.136,40.8867,23.44,0.0,618.645,1.64267,0,88462.7,7906.3,36479.0,415.744,45.5173,2.0,1,0,0,22.404,40.8867,19.82,91.942459,2012-03-13 15:45:00,15,13,3,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.1573,40.8413,21.4253,40.956,20.3267,42.1787,19.0414,42.0686,17.8275,42.415,21.958325,40.829674999999995,0.4222136297736407,0.13827538645757023,20.682941666666665,41.65924166666667,1.0558889038137347,0.669346091289286,20.021935294117647,41.821482352941175,1.3925301746915466,0.6163467603907045,20.021935294117647,41.821482352941175,1.3925301746915466,0.6163467603907045,1.4946999999999981,-0.6280000000000001,21.932182878280504,40.99138613808665,2.5839999999999996,9.160256268,9.02152886,11.07501554258019,10.51908020453904,-0.5559353380411487,212.37276452808803,22.440828571428593,40.67183333333337,215.5361428571431,19.8209523809524
13/03/2012,16:00,214.24,40.3867,23.44,0.0,618.56,1.59067,0,85333.3,7433.22,28270.6,368.917,45.2373,2.0,1,0,0,22.7307,40.3867,19.92,90.13995251,2012-03-13 16:00:00,16,13,3,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.404,40.8867,21.8467,40.6347,20.4713,42.7067,19.2773,42.0347,17.8275,42.415,22.284675,40.68735,0.3747102202591069,0.22847572445810266,20.970724999999998,41.521908333333336,1.1073132874624558,0.7495655765579219,20.17242222222222,41.741772222222224,1.4942245116587498,0.6869526474009989,20.17242222222222,41.741772222222224,1.4942245116587498,0.6869526474009989,1.3053999999999988,-0.5693000000000055,22.251622169208847,40.74948711559775,2.810699999999997,9.180179616899999,9.01127016,11.158972324964724,10.519422191804983,-0.6395501331597409,207.52272412366972,22.69853333333336,40.45189047619051,214.1637142857145,19.930476190476213
13/03/2012,16:15,213.632,39.9227,23.44,0.0,618.56,1.732,0,84587.9,7175.17,21476.7,320.448,45.0747,2.0,1,0,0,22.9373,39.9227,20.03,88.85294371,2012-03-13 16:15:00,16,13,3,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.7307,40.3867,22.1573,40.8413,20.9093,41.5147,19.5367,41.9947,17.8275,42.415,22.557325,40.50935,0.34543134749656473,0.45158427415782987,21.25410833333333,41.349241666666664,1.1415653546841524,0.8611041584747048,20.317942105263157,41.646031578947365,1.5846174018831412,0.7873031175775748,20.317942105263157,41.646031578947365,1.5846174018831412,0.7873031175775748,1.090600000000002,-0.7120000000000033,22.525910015522378,40.41875211569929,2.9072999999999993,9.1571894671,9.028462410000001,11.169872585660679,10.553317942687253,-0.6165546429734263,203.7562610153338,22.953080952380972,40.0517047619048,214.24509523809544,20.02761904761907
13/03/2012,16:30,215.029,39.6133,22.244,0.0,618.517,1.59,0,78588.6,6831.1,16318.5,271.723,45.072,2.0,1,0,0,23.2,39.6133,20.12,87.163325,2012-03-13 16:30:00,16,13,3,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.9373,39.9227,22.404,40.8867,21.4253,40.956,19.7307,41.9947,17.8275,42.415,22.817999999999998,40.20235,0.3362408759604105,0.5560287372669255,21.543216666666666,41.15079166666667,1.1598434038762109,0.9667561631637824,20.462045,41.544395,1.6715760985164805,0.8909672263303163,20.462045,41.544395,1.6715760985164805,0.8909672263303163,1.0427,-1.2279999999999944,22.795555867993023,40.096559489546685,3.0799999999999983,9.190285600000001,9.068486400000001,11.261013742784339,10.611671061697992,-0.6493426810863472,200.4123371293814,23.20590000000002,39.52621428571432,215.16590476190498,20.12761904761907
13/03/2012,16:45,217.067,39.084,23.44,0.0,617.92,1.94733,0,74555.4,6515.71,12792.5,222.443,44.128,2.0,1,0,0,23.436,39.084,20.21,85.464904,2012-03-13 16:45:00,16,13,3,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.2,39.6133,22.7307,40.3867,21.8467,40.6347,19.9693,42.1253,17.8275,42.415,23.076,39.751675,0.3073791252941927,0.5469441920037623,21.832108333333334,40.897349999999996,1.1639087073371157,1.0800657147515724,20.603661904761903,41.427233333333334,1.7537447426795583,1.0209776918881885,20.603661904761903,41.427233333333334,1.7537447426795583,1.0209776918881885,1.032,-1.8026999999999944,23.051739140675622,39.69152680854608,3.225999999999999,9.159726240000001,8.9182688,11.270155405586188,10.447450305171015,-0.8227051004151722,196.21387763106418,23.43447142857145,38.95268571428575,216.1639523809526,20.196666666666687
13/03/2012,17:00,216.661,38.3013,22.784,0.0,617.792,1.564,0,65830.9,5899.26,10106.2,173.835,43.2747,2.0,1,0,0,23.668,38.3013,20.26,83.621101,2012-03-13 17:00:00,17,13,3,1,1,-0.9659258262890681,-0.2588190451025215,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.436,39.084,22.9373,39.9227,22.1573,40.8413,20.1407,42.0427,17.8275,42.415,23.310325,39.230325,0.31360530793757546,0.7095894229529148,22.126049999999996,40.58556666666667,1.1431349991858528,1.246562701142144,20.74295,41.28514545454545,1.831935674102019,1.1987138129906347,20.74295,41.28514545454545,1.831935674102019,1.1987138129906347,0.9373000000000005,-2.0854,23.298246728980253,39.13542876567046,3.4079999999999977,9.065151683999998,8.767454220000001,11.200133311566779,10.277166142773725,-0.9229671687930541,190.87567809032993,23.662414285714306,38.37941904761908,216.77357142857164,20.254761904761924
13/03/2012,17:15,216.672,37.7867,23.5853,0.0,617.109,1.544,0,40424.4,4243.46,6537.22,101.244,43.6107,2.0,1,0,0,23.852,37.7867,20.25,82.108771,2012-03-13 17:15:00,17,13,3,1,1,-0.9659258262890681,-0.2588190451025215,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.668,38.3013,23.2,39.6133,22.404,40.8867,20.3267,42.1787,17.8275,42.415,23.539,38.696325,0.2829251962385476,0.81129473631144,22.419825,40.21956666666667,1.090451610468218,1.374482151961465,20.87812608695652,41.13303913043478,1.903605159646819,1.3797594624818854,20.87812608695652,41.13303913043478,1.903605159646819,1.3797594624818854,0.9146999999999998,-2.1359999999999957,23.519749786664743,38.59593299884116,3.6020000000000003,9.012883684,8.83116675,11.172805546961936,10.350557959640753,-0.8222475873211827,187.20769019809595,23.852176190476214,37.9134047619048,216.74928571428595,20.2757142857143
13/03/2012,17:30,216.299,37.712,23.2253,0.0,615.957,1.08867,0,3024.9,2229.25,2042.88,24.6653,45.8293,2.0,1,0,0,24.0213,37.712,20.31,80.75714631,2012-03-13 17:30:00,17,13,3,1,1,-0.9659258262890681,-0.2588190451025215,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.852,37.7867,23.436,39.084,22.7307,40.3867,20.4713,42.7067,17.8275,42.415,23.744325,38.221000000000004,0.25113002442284776,0.6321694340390991,22.715658333333334,39.80334166666667,0.9907616917928577,1.307473358295126,21.009091666666666,40.990495833333334,1.9692149388981663,1.519411476019629,21.009091666666666,40.990495833333334,1.9692149388981663,1.519411476019629,0.8213000000000008,-1.901299999999999,23.72037082261782,38.24235812393211,3.7113000000000014,9.058912656,9.30793083,11.264865834491049,10.91755198255145,-0.3473138519395995,185.7623555832921,24.01356666666669,37.66692380952385,216.69590476190496,20.27047619047621
13/03/2012,17:45,216.768,37.748,23.2427,0.0,615.36,0.844667,0,2207.74,1576.96,1512.45,15.57,47.0693,2.0,1,0,0,24.1413,37.748,20.23,79.78663431,2012-03-13 17:45:00,17,13,3,1,1,-0.9659258262890681,-0.2588190451025215,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.0213,37.712,23.668,38.3013,22.9373,39.9227,20.9093,41.5147,17.8275,42.415,23.92065,37.887,0.20604343393231417,0.2778792183665095,22.984991666666662,39.48945,0.889163776159003,1.3114079418701217,21.272166666666667,40.796037500000004,1.9473144552270516,1.6242066750617739,21.13438,40.860796,2.026983306747575,1.6226429884296807,0.7053000000000011,-1.3360000000000056,23.888742972257564,38.04461431216791,3.9113000000000007,9.112857924,9.52211939,11.357223509392995,11.157609743932825,-0.1996137654601693,185.16094825392204,24.187785714285738,37.62996190476194,216.6202857142859,20.251904761904783
13/03/2012,18:00,217.088,37.8373,21.4213,0.0,614.592,1.442,0,1017.86,222.208,293.888,5.00933,49.5467,2.0,1,0,0,24.268,37.8373,20.23,78.743501,2012-03-13 18:00:00,18,13,3,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.1413,37.748,23.852,37.7867,23.2,39.6133,21.4253,40.956,18.1207,42.2453,24.07065,37.771,0.17718322907831696,0.05370344495451753,23.221883333333334,39.22955833333334,0.8111044533489065,1.3033525047900352,21.52830416666667,40.61237083333334,1.918848088211793,1.7006296988441036,21.254903846153844,40.74450769230769,2.07893982779315,1.6968349036775698,0.6000000000000014,-0.46399999999999864,24.040446042132256,37.961688445844366,4.038,9.182355964,10.02329741,11.471017525873027,11.74486858100113,0.2738510551281035,184.76435191853446,24.3047523809524,37.90314761904766,216.51619047619067,20.2357142857143
13/03/2012,18:15,215.616,38.2173,13.362,0.0,585.984,0.969333,0,0.0,0.0,0.0,-2.93933,52.2027,2.0,1,0,0,24.38,38.2173,20.21,56.349925,2012-03-13 18:15:00,18,13,3,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.268,37.8373,24.0213,37.712,23.436,39.084,21.8467,40.6347,18.4367,42.2267,24.20265,37.87865,0.15532255685063664,0.23182988734554946,23.432991666666666,39.02810833333333,0.747851410202874,1.252243944763563,21.775941666666665,40.4453125,1.885734345695656,1.731796673553976,21.370648148148145,40.6509074074074,2.1254346531710357,1.7335096527267662,0.5279999999999987,0.4305999999999983,24.176267764291573,38.06393317215311,4.169999999999998,9.31737774,10.550165670000002,11.664321853956514,12.359162301616909,0.6948404476603951,185.81362004451364,24.25067142857145,38.45109523809528,216.3164285714288,20.21809523809526
